gender,age,senior_citizen,num_dependents,zip_code,tenure_months,num_referrals,total_monthly_fee,total_charges_quarter,contract_type,churn_label
1,34,0,0,93015,70,9,74.8,5315.8,Two Year,0
0,52,0,0,94133,33,7,59.55,2016.3,Two Year,0
1,53,0,0,90250,72,6,109.75,7758.9,Two Year,0
1,51,0,0,93522,54,0,46.2,2431.95,Two Year,0
1,45,0,0,95543,57,0,86.9,4939.25,One Year,0
0,66,1,0,92102,42,3,95.55,3930.6,Month-to-Month,0
0,68,1,0,92606,2,0,88.55,179.25,Month-to-Month,1
0,23,0,0,91356,29,6,20.0,540.05,One Year,0
1,33,0,2,94005,45,0,99.7,4634.35,Two Year,0
1,68,1,0,91767,20,3,107.05,2172.05,One Year,0
1,35,0,0,92881,72,1,86.65,6094.25,Two Year,0
0,54,0,2,95554,1,1,19.45,19.45,Month-to-Month,1
1,39,0,1,90057,48,0,23.55,1173.35,Two Year,0
1,63,0,0,93926,26,0,19.8,457.3,One Year,0
0,21,0,0,92676,30,0,100.2,2983.8,Month-to-Month,1
0,25,0,2,95456,72,6,20.1,1326.25,Two Year,0
1,33,0,0,94606,5,8,89.15,413.25,Month-to-Month,0
0,31,0,0,90024,1,0,44.1,44.1,Month-to-Month,1
1,22,0,0,93536,56,0,64.65,3665.55,One Year,0
1,79,1,0,92122,11,1,19.95,214.75,Month-to-Month,1
0,54,0,0,96044,13,0,71.95,923.85,Month-to-Month,0
0,35,0,1,93265,57,3,65.2,3687.85,Month-to-Month,0
1,32,0,0,92624,71,4,84.2,5956.85,Two Year,0
1,45,0,2,94305,57,1,19.4,1061.6,One Year,0
0,52,0,0,92561,13,0,20.2,273.25,One Year,0
1,68,1,0,92121,1,0,50.15,50.15,Month-to-Month,1
0,47,0,2,95824,43,0,106.0,4532.3,One Year,0
0,50,0,3,95691,50,6,80.05,4042.2,One Year,0
0,54,0,0,95122,10,0,64.9,685.55,One Year,0
1,64,0,0,92122,1,0,90.85,90.85,Month-to-Month,1
0,48,0,0,95951,4,0,46.0,193.6,Month-to-Month,1
0,59,0,3,95672,56,7,61.3,3346.8,Two Year,0
1,66,1,0,93631,57,10,90.65,5199.8,One Year,0
0,32,0,2,91214,49,4,87.2,4345.0,One Year,0
0,47,0,0,95925,2,0,55.05,102.75,Month-to-Month,1
1,40,0,0,95325,32,0,91.05,2871.5,Month-to-Month,0
0,49,0,0,95126,49,0,100.65,4917.75,Two Year,0
0,20,0,0,91754,63,7,81.15,5224.5,One Year,0
0,50,0,0,90277,2,0,87.15,183.75,Month-to-Month,1
0,44,0,0,95231,60,8,94.1,5475.9,Month-to-Month,0
1,35,0,3,93666,34,2,44.85,1442.6,Month-to-Month,0
0,40,0,3,92131,5,3,25.05,125.5,Month-to-Month,0
0,48,0,0,92126,1,0,70.6,70.6,Month-to-Month,1
1,39,0,0,93460,5,0,51.35,262.3,Month-to-Month,0
1,34,0,0,95127,19,1,103.3,2012.7,Month-to-Month,1
1,31,0,0,95134,17,7,80.5,1336.9,Month-to-Month,0
1,59,0,0,95064,46,3,19.6,851.2,Month-to-Month,0
0,63,0,0,95842,24,0,99.3,2431.35,Month-to-Month,1
1,62,0,0,92252,20,0,19.7,419.4,Two Year,0
1,51,0,3,92604,33,0,20.15,682.15,One Year,0
1,62,0,2,92225,1,0,44.0,44.0,Month-to-Month,0
1,54,0,0,94965,49,1,99.05,4853.75,Month-to-Month,1
0,36,0,0,95920,4,2,54.7,235.05,Month-to-Month,0
1,47,0,3,96119,27,1,80.65,2209.75,One Year,0
0,67,1,0,92109,28,1,101.3,2812.2,Month-to-Month,1
1,51,0,0,95524,22,0,100.75,2095.0,Month-to-Month,1
1,47,0,0,93454,4,0,19.95,68.2,One Year,0
0,43,0,0,95610,9,0,19.5,178.85,Month-to-Month,0
0,23,0,0,93602,30,0,40.35,1187.05,One Year,0
1,76,1,0,95930,2,0,95.1,180.25,Month-to-Month,1
1,48,0,0,92392,42,10,48.15,2032.3,Two Year,0
0,19,0,0,95315,1,0,60.15,60.15,Month-to-Month,1
0,54,0,0,94945,5,1,83.6,404.2,Month-to-Month,1
0,24,0,0,92243,26,4,35.4,978.6,One Year,0
0,29,0,2,95388,13,0,104.15,1299.1,One Year,0
1,72,1,0,92126,10,1,92.5,934.1,Month-to-Month,1
0,55,0,0,92706,11,0,64.9,697.25,One Year,0
1,37,0,3,93222,35,7,20.1,655.3,Two Year,0
1,31,0,1,92673,70,10,25.4,1782.05,Two Year,0
1,76,1,0,91423,6,1,84.2,519.15,Month-to-Month,1
0,49,0,0,96016,72,1,88.05,6520.8,Two Year,0
1,54,0,2,91768,58,2,94.35,5563.65,Two Year,0
0,27,0,2,95957,55,7,75.0,4213.9,One Year,0
1,59,0,0,92109,19,1,83.65,1465.75,Month-to-Month,1
1,58,0,0,96038,3,0,29.75,96.85,Month-to-Month,0
1,58,0,0,94940,40,1,97.1,3706.95,Month-to-Month,1
0,40,0,1,93012,37,2,95.15,3532.85,Month-to-Month,0
1,53,0,0,93646,35,0,19.15,638.0,One Year,0
0,70,1,0,95610,32,0,74.4,2276.95,Month-to-Month,1
1,22,0,2,94112,72,1,25.2,1798.9,Two Year,0
0,76,1,0,92708,28,6,110.85,3204.4,One Year,0
0,35,0,0,95746,1,0,25.1,25.1,Month-to-Month,1
0,39,0,0,96114,54,0,97.2,5129.45,Two Year,0
0,21,0,0,93531,4,4,97.95,384.5,Month-to-Month,1
0,47,0,2,92646,19,6,20.2,382.2,Month-to-Month,0
0,45,0,0,90403,18,0,35.2,607.3,Month-to-Month,0
0,47,0,0,93720,38,1,20.25,814.75,One Year,0
1,57,0,0,94523,57,0,54.65,3134.7,One Year,0
1,37,0,0,91203,2,0,73.25,131.05,Month-to-Month,1
0,60,0,0,90038,72,7,99.9,7251.7,Two Year,0
0,21,0,0,92405,54,3,69.95,3871.85,Two Year,0
0,28,0,0,90071,29,0,55.25,1620.2,One Year,0
1,39,0,1,95864,67,6,69.35,4653.25,One Year,0
1,68,1,0,92651,44,1,88.4,3912.9,One Year,1
0,62,0,3,94508,54,3,104.1,5645.8,Month-to-Month,0
0,29,0,0,92270,1,0,95.6,95.6,Month-to-Month,1
1,47,0,1,91016,8,7,51.3,411.6,Month-to-Month,0
1,78,1,0,90712,7,0,94.7,673.1,Month-to-Month,1
1,19,0,2,90023,24,6,20.8,469.65,One Year,0
1,59,0,0,92561,33,0,79.0,2576.8,Month-to-Month,0
1,66,1,0,92230,16,0,69.65,1043.3,Two Year,0
0,79,1,0,92210,50,1,88.05,4367.35,Month-to-Month,1
1,62,0,2,93219,15,0,55.2,864.55,One Year,0
1,35,0,0,95914,1,0,50.5,50.5,Month-to-Month,1
0,26,0,0,95437,12,1,51.25,612.1,Month-to-Month,0
1,74,1,0,94939,53,1,103.85,5485.5,Month-to-Month,1
1,46,0,0,91741,50,0,114.35,5791.1,One Year,0
0,42,0,0,93668,36,0,87.55,3078.1,Month-to-Month,1
0,23,0,2,93243,49,8,25.25,1211.65,Two Year,0
1,55,0,0,95227,70,4,76.1,5264.25,Two Year,0
1,56,0,0,95819,18,0,69.5,1199.4,Month-to-Month,0
0,44,0,0,90601,71,0,20.9,1493.2,Two Year,0
1,39,0,0,91602,29,0,89.65,2623.65,Month-to-Month,0
0,35,0,0,93465,2,0,80.45,137.1,Month-to-Month,0
0,65,1,0,96023,48,10,58.95,2789.7,One Year,0
1,50,0,0,96112,70,4,72.95,5265.55,Two Year,0
1,41,0,0,90006,18,10,44.35,768.05,Month-to-Month,0
1,27,0,0,90057,47,0,20.45,943.0,Two Year,0
1,23,0,1,92692,15,8,101.9,1667.25,One Year,0
0,66,1,0,96108,9,0,90.1,816.8,Month-to-Month,0
0,60,0,0,96020,6,0,20.0,109.2,Month-to-Month,0
0,33,0,0,95257,14,0,54.25,773.2,One Year,0
1,62,0,0,94704,30,0,19.7,625.05,One Year,0
0,60,0,2,95568,48,6,20.2,1027.25,Two Year,0
0,75,1,0,94130,3,0,79.4,205.05,Month-to-Month,1
1,25,0,0,90701,39,0,40.6,1494.5,Month-to-Month,0
1,79,1,0,93265,16,5,54.55,825.1,Two Year,0
1,75,1,0,96074,37,1,85.7,3171.15,Month-to-Month,1
1,32,0,0,94954,10,0,62.25,612.95,Month-to-Month,0
0,29,0,0,92127,43,0,85.1,3662.25,One Year,0
0,23,0,3,92223,3,3,69.15,235.0,Month-to-Month,0
0,78,1,0,92663,1,4,100.8,100.8,Month-to-Month,1
0,25,0,0,95357,24,0,20.45,527.35,One Year,0
0,63,0,3,92394,1,0,54.5,54.5,Month-to-Month,0
0,74,1,0,93267,40,0,103.75,4188.4,One Year,0
0,32,0,3,92704,60,2,19.25,1103.25,Two Year,0
0,34,0,0,95135,4,0,98.1,396.3,Month-to-Month,1
1,48,0,3,90230,6,9,69.8,377.85,Month-to-Month,0
1,62,0,0,91311,19,0,18.8,279.2,One Year,0
1,63,0,0,93634,18,0,55.2,1058.1,Month-to-Month,0
1,70,1,0,95971,17,1,81.5,1329.2,Month-to-Month,1
1,21,0,0,90013,16,0,18.95,326.8,Two Year,0
1,46,0,0,94108,3,0,19.65,68.35,Month-to-Month,0
1,25,0,0,91767,36,0,65.4,2498.4,One Year,1
0,48,0,0,94040,63,3,100.55,6215.35,Month-to-Month,1
1,30,0,0,92122,5,0,80.6,415.55,Month-to-Month,1
0,33,0,3,95461,72,1,118.75,8672.45,Two Year,0
1,23,0,0,91355,3,0,43.3,123.65,Month-to-Month,1
1,39,0,0,90031,1,0,46.3,46.3,Month-to-Month,1
1,62,0,0,95423,1,0,19.45,19.45,Month-to-Month,0
0,48,0,0,93267,11,0,76.5,837.95,Month-to-Month,1
0,52,0,2,94970,25,7,20.05,520.1,One Year,0
1,44,0,0,90049,1,0,44.15,44.15,Month-to-Month,1
0,39,0,0,95367,39,0,80.45,3201.55,Two Year,1
0,56,0,0,95926,9,0,19.5,150.35,Month-to-Month,0
1,61,0,0,90039,51,9,30.05,1529.45,Month-to-Month,0
1,37,0,0,92374,5,1,24.95,100.4,Month-to-Month,1
1,33,0,0,91746,63,0,90.45,5825.5,One Year,0
1,25,0,0,95207,68,2,107.7,7320.9,Month-to-Month,0
1,52,0,0,93546,58,0,80.65,4807.35,Month-to-Month,0
0,69,1,1,92114,24,9,96.55,2263.45,Two Year,0
0,27,0,0,91789,33,1,53.75,1857.3,One Year,0
0,55,0,1,90004,1,1,20.15,20.15,Month-to-Month,1
1,58,0,0,95317,1,0,19.75,19.75,Month-to-Month,0
0,34,0,0,94066,15,0,48.8,720.1,Month-to-Month,0
1,67,1,0,95982,3,1,36.45,93.7,Month-to-Month,1
0,20,0,0,90266,25,0,48.25,1293.8,Month-to-Month,0
1,50,0,0,94116,1,0,19.3,19.3,Month-to-Month,0
1,47,0,0,95959,35,0,21.45,705.45,Two Year,0
0,65,1,0,90706,40,0,79.2,3233.85,Month-to-Month,1
1,30,0,0,93543,65,2,19.9,1292.6,Two Year,0
0,42,0,3,93526,72,5,24.9,1859.2,Two Year,0
0,20,0,0,92065,36,0,94.8,3565.65,Month-to-Month,0
1,62,0,0,93641,8,1,85.65,659.45,Month-to-Month,0
0,21,0,0,94939,15,3,20.45,330.8,Month-to-Month,0
1,75,1,0,91108,15,0,80.2,1217.25,Month-to-Month,1
0,29,0,0,95655,72,6,68.75,4888.2,Two Year,0
1,22,0,0,91977,69,7,60.25,4055.5,Two Year,0
0,47,0,0,93268,1,0,71.1,71.1,Month-to-Month,0
1,35,0,0,95648,64,0,86.55,5632.55,Two Year,0
0,61,0,0,94709,7,0,79.65,604.7,Month-to-Month,1
1,54,0,3,91384,8,1,19.6,125.0,Two Year,0
0,66,1,0,96063,50,0,106.8,5347.95,One Year,0
0,26,0,0,93514,72,7,97.7,6869.7,Two Year,0
0,45,0,2,95954,59,1,20.6,1286.0,Two Year,0
1,35,0,3,90022,66,4,56.75,3708.4,Two Year,0
0,74,1,0,95661,66,1,80.55,5265.1,Two Year,1
0,51,0,1,96056,24,8,19.7,452.55,Two Year,0
0,56,0,0,92705,28,0,89.95,2625.55,Month-to-Month,1
0,62,0,0,93240,72,2,93.25,6688.95,Two Year,0
1,78,1,0,92173,72,1,64.8,4732.35,Two Year,0
0,63,0,1,93035,42,3,20.0,833.55,Two Year,0
1,75,1,0,94970,10,0,79.25,793.55,Month-to-Month,1
0,60,0,1,91911,71,8,20.5,1500.95,Two Year,0
0,44,0,0,91786,10,0,51.2,498.25,Month-to-Month,0
0,58,0,2,92259,66,9,59.75,3996.8,Two Year,0
1,24,0,0,91740,69,0,19.95,1399.35,Two Year,0
0,24,0,0,94086,61,0,19.45,1336.35,One Year,0
0,70,1,0,92880,60,1,116.05,6925.9,Two Year,0
1,55,0,0,91935,4,0,90.4,356.65,Month-to-Month,0
0,48,0,1,95226,45,7,24.65,1138.8,Two Year,0
0,64,0,0,91325,30,0,94.4,2638.1,One Year,0
0,73,1,0,92210,1,0,70.6,70.6,Two Year,0
1,43,0,0,95437,68,1,100.3,6754.35,One Year,0
0,57,0,1,92614,15,3,20.05,284.3,Month-to-Month,0
1,34,0,0,95950,2,0,95.65,167.3,Month-to-Month,1
0,62,0,0,94947,49,0,20.7,1032.05,One Year,0
0,40,0,1,92103,37,5,24.1,861.85,Two Year,0
1,32,0,2,91706,38,1,94.9,3616.25,Two Year,0
0,66,1,0,95386,42,0,55.65,2421.75,Month-to-Month,0
0,40,0,0,95979,41,0,19.75,806.95,One Year,0
0,40,0,0,93420,36,0,54.45,1893.5,One Year,0
0,78,1,0,95348,72,0,92.45,6440.25,Two Year,1
0,53,0,0,94303,49,2,95.6,4783.5,Month-to-Month,1
1,39,0,0,92372,51,10,75.2,3901.25,Two Year,0
0,23,0,2,93668,36,7,92.9,3379.25,Two Year,0
1,34,0,0,93612,1,0,74.0,74.0,Month-to-Month,0
0,24,0,0,95664,4,0,82.85,319.6,Month-to-Month,0
0,27,0,2,95625,46,9,35.05,1620.25,Month-to-Month,0
1,64,0,0,95449,4,0,25.25,101.9,Month-to-Month,0
1,80,1,0,90640,51,1,93.8,4750.95,Month-to-Month,1
0,20,0,0,90032,17,0,64.7,1093.1,Month-to-Month,1
0,28,0,0,95675,9,0,74.85,708.2,Month-to-Month,0
0,42,0,0,95620,25,0,19.2,532.1,Month-to-Month,0
0,53,0,3,94133,30,0,86.45,2538.05,One Year,0
0,65,1,0,94530,46,0,104.45,4863.85,Two Year,0
0,52,0,2,95437,70,1,58.4,4113.15,One Year,0
0,65,1,0,91502,35,1,100.5,3653.35,Month-to-Month,1
1,58,0,0,95918,18,0,80.65,1451.9,Month-to-Month,1
1,39,0,0,93627,39,7,23.8,903.8,Two Year,0
1,49,0,0,94089,45,8,84.55,3713.95,Month-to-Month,0
0,51,0,0,95405,48,0,60.35,2896.4,One Year,1
0,45,0,0,95615,6,0,73.85,401.3,Month-to-Month,0
1,40,0,0,92386,29,0,19.1,529.5,One Year,0
1,22,0,0,95762,35,0,20.6,754.0,One Year,0
1,40,0,1,91504,1,0,84.6,84.6,Month-to-Month,1
0,26,0,0,92083,70,9,19.45,1303.5,Two Year,0
1,63,0,0,95633,45,3,84.35,3858.05,Two Year,0
0,63,0,0,94560,55,0,64.75,3617.1,Two Year,0
0,68,1,0,92027,32,2,79.3,2570.0,Two Year,0
1,21,0,0,95376,61,10,75.35,4729.3,Two Year,0
1,25,0,0,92117,23,5,59.95,1406.0,Month-to-Month,0
1,51,0,0,90806,62,2,86.1,5215.25,Two Year,0
0,56,0,0,91710,54,0,111.1,6014.85,Month-to-Month,1
0,61,0,0,92126,5,0,81.0,389.6,Month-to-Month,1
1,26,0,0,93245,40,0,51.1,2092.9,Month-to-Month,0
1,39,0,0,92706,44,1,59.85,2603.95,One Year,0
0,40,0,0,94941,23,0,98.7,2249.1,Month-to-Month,0
0,47,0,1,93664,14,1,25.55,372.45,Month-to-Month,0
0,61,0,0,94121,71,1,25.0,1753.0,Two Year,0
0,75,1,0,93041,44,10,104.15,4495.65,Two Year,0
1,21,0,0,92596,12,0,74.75,827.05,Month-to-Month,0
0,34,0,5,90262,7,1,75.15,496.9,Month-to-Month,1
0,25,0,0,96142,42,4,84.35,3571.6,Two Year,0
1,42,0,0,95969,37,0,67.45,2443.3,One Year,0
0,23,0,0,93311,67,10,75.1,5064.45,One Year,0
1,23,0,0,95615,10,0,70.15,735.5,Month-to-Month,0
0,77,1,0,92801,21,0,95.4,2025.1,Month-to-Month,0
0,74,1,0,95919,13,0,96.85,1235.55,Two Year,0
1,53,0,0,95984,1,0,18.85,18.85,Month-to-Month,1
1,68,1,0,93251,7,2,74.85,485.25,Month-to-Month,0
1,57,0,0,93204,72,2,85.95,6151.9,Two Year,0
0,24,0,0,91214,4,0,25.3,116.95,Two Year,0
0,49,0,0,95225,60,7,59.85,3483.45,Two Year,0
1,80,1,0,92008,33,1,50.0,1750.85,Two Year,0
0,52,0,3,90631,67,10,100.25,6689.0,One Year,0
0,23,0,0,95556,2,0,18.75,53.15,Month-to-Month,0
0,33,0,0,92117,4,0,87.1,341.45,Month-to-Month,1
1,49,0,2,91006,72,7,25.1,1790.8,Two Year,0
1,33,0,1,90621,27,1,85.2,2151.6,Month-to-Month,0
0,48,0,0,92037,71,8,80.7,5705.05,Two Year,0
0,64,0,0,90701,63,8,109.25,6841.4,Two Year,0
0,41,0,1,95323,72,1,89.75,6595.9,Two Year,0
0,79,1,0,94929,34,0,96.35,3190.25,Two Year,0
1,63,0,3,90601,70,4,84.1,5979.7,Two Year,0
1,39,0,0,95956,38,0,70.45,2597.6,One Year,1
1,29,0,0,92117,65,0,91.85,5940.85,Month-to-Month,1
0,62,0,2,92336,63,6,63.55,4014.2,Two Year,0
1,53,0,0,95631,23,0,95.3,2192.9,Month-to-Month,0
1,67,1,0,94063,8,0,69.95,562.7,Two Year,0
0,50,0,0,95227,40,0,83.85,3532.25,Month-to-Month,0
1,29,0,0,95912,53,0,19.5,1050.5,Two Year,0
0,20,0,0,92313,41,0,106.5,4282.4,Month-to-Month,0
0,50,0,0,95536,39,1,89.55,3474.45,One Year,1
1,21,0,0,95914,41,0,104.7,4346.4,Month-to-Month,1
0,28,0,0,90045,17,8,20.75,418.25,One Year,0
0,43,0,0,93950,22,0,20.05,470.2,Month-to-Month,0
1,51,0,0,95017,2,0,80.95,171.15,Month-to-Month,1
0,59,0,0,92064,35,7,46.35,1662.05,Two Year,0
0,37,0,0,95357,3,1,80.3,250.05,Month-to-Month,1
0,66,1,1,94511,32,9,91.35,2896.55,One Year,0
0,75,1,0,96058,65,0,53.5,3517.9,Two Year,0
0,58,0,0,96052,15,0,84.45,1287.85,Month-to-Month,0
1,30,0,2,95139,28,8,20.3,487.95,Two Year,0
0,55,0,0,95942,28,0,54.65,1517.5,Month-to-Month,0
0,20,0,0,90022,7,0,94.05,633.45,One Year,0
0,67,1,0,93437,71,1,109.7,7904.25,Two Year,0
1,67,1,0,95037,1,0,25.1,25.1,Month-to-Month,1
0,37,0,1,92060,1,1,30.5,30.5,Month-to-Month,1
1,64,0,0,95442,26,0,19.6,471.85,One Year,0
0,47,0,3,95503,69,5,19.7,1396.9,Two Year,0
1,69,1,0,92129,2,0,49.25,91.1,Month-to-Month,1
1,45,0,0,95560,50,0,35.4,1748.9,One Year,0
1,22,0,0,95603,71,0,116.3,8309.55,One Year,0
0,68,1,0,95368,66,0,102.4,6471.85,Two Year,0
0,30,0,0,95519,70,0,115.55,8127.6,One Year,1
0,63,0,0,92320,54,7,114.65,6049.5,One Year,0
0,54,0,0,94014,15,0,105.1,1582.75,Month-to-Month,1
1,58,0,0,92027,2,0,85.85,167.3,Month-to-Month,1
0,44,0,1,90004,48,5,79.65,3870.3,Two Year,0
1,22,0,0,92122,2,0,85.65,181.5,Month-to-Month,1
0,40,0,2,92328,54,7,86.2,4524.05,Month-to-Month,0
1,61,0,0,92028,5,0,96.1,453.4,Month-to-Month,1
1,25,0,0,95403,1,1,80.55,80.55,Month-to-Month,1
0,31,0,0,90265,49,10,20.15,973.35,Two Year,0
0,74,1,0,93591,68,1,100.2,6851.65,Month-to-Month,1
0,42,0,0,94305,69,0,85.35,5897.4,Two Year,0
0,28,0,0,92503,2,1,74.4,139.4,Month-to-Month,1
1,40,0,0,92117,8,0,25.5,215.2,Month-to-Month,1
0,34,0,0,90071,47,3,100.5,4707.1,Month-to-Month,0
0,45,0,0,96069,23,0,83.8,1900.25,Month-to-Month,1
1,49,0,0,95041,61,1,99.4,5943.65,Month-to-Month,0
0,41,0,0,92508,70,7,19.8,1397.65,Two Year,0
1,39,0,2,90290,28,8,100.35,2799.0,One Year,0
0,78,1,0,95607,24,0,20.3,459.95,Two Year,0
0,78,1,0,91352,52,0,50.5,2566.3,Two Year,0
1,51,0,0,92117,69,0,78.6,5356.45,One Year,1
0,39,0,0,96024,16,0,95.6,1555.65,Month-to-Month,1
1,69,1,0,95348,4,0,70.65,293.85,Month-to-Month,0
0,76,1,0,95959,1,0,25.8,25.8,Month-to-Month,1
1,80,1,0,92256,34,4,85.2,2874.45,Month-to-Month,0
0,42,0,0,93610,1,0,20.25,20.25,Month-to-Month,0
0,61,0,2,92870,72,1,116.4,8543.25,Two Year,0
1,24,0,0,94805,65,1,72.45,4653.85,One Year,1
1,20,0,0,95203,4,0,19.65,67.55,Month-to-Month,0
0,45,0,0,91361,57,1,58.75,3437.45,Month-to-Month,0
0,79,1,0,95346,70,0,75.5,5212.65,Two Year,0
1,25,0,0,92835,71,1,90.4,6668.05,Two Year,0
0,31,0,0,94928,52,0,74.0,3877.65,One Year,0
1,35,0,0,93239,2,0,20.75,44.2,Month-to-Month,0
1,52,0,2,95148,71,9,19.8,1396.25,Two Year,0
1,64,0,0,92128,9,2,40.65,328.95,Month-to-Month,1
0,57,0,0,94518,15,0,58.95,955.15,Month-to-Month,0
1,61,0,0,96016,64,1,104.05,6605.55,Two Year,0
0,40,0,0,90069,9,0,79.55,723.4,Month-to-Month,1
1,55,0,0,95545,62,0,69.4,4237.5,Two Year,0
1,57,0,0,93210,1,0,45.7,45.7,Month-to-Month,1
1,47,0,0,96013,54,1,104.3,5278.15,Month-to-Month,1
1,34,0,0,91932,23,0,64.9,1509.8,One Year,0
0,21,0,0,91367,7,0,80.3,526.7,Month-to-Month,1
1,25,0,0,92121,1,0,20.1,20.1,Month-to-Month,1
1,66,1,0,92071,8,0,69.7,572.85,Two Year,0
1,27,0,0,92129,1,0,19.55,19.55,Month-to-Month,1
0,25,0,0,91931,41,0,70.25,2868.05,Month-to-Month,1
0,48,0,0,92592,17,5,35.65,646.05,Month-to-Month,0
0,38,0,2,94127,53,1,108.25,5935.1,Month-to-Month,0
0,24,0,2,96122,69,5,20.35,1442.65,One Year,0
1,45,0,0,92881,11,0,19.55,223.15,Two Year,0
0,35,0,0,90732,61,2,101.05,5971.25,Two Year,0
1,67,1,0,96050,28,8,105.8,2998.0,Month-to-Month,0
1,38,0,0,91326,39,0,100.45,3801.7,Two Year,0
0,53,0,0,92596,50,9,84.15,4164.4,One Year,0
1,59,0,0,96028,1,0,74.95,74.95,Month-to-Month,1
1,42,0,0,93710,19,1,88.8,1672.35,Month-to-Month,0
0,44,0,1,93675,28,7,90.45,2509.25,One Year,0
0,21,0,0,92624,27,1,95.0,2462.55,Month-to-Month,0
1,21,0,3,93260,6,0,26.35,184.05,Month-to-Month,0
1,74,1,0,94904,14,0,90.45,1266.1,Month-to-Month,1
1,42,0,3,91945,52,1,24.8,1229.1,Two Year,0
0,51,0,0,92106,49,1,56.3,2780.6,One Year,0
0,66,1,0,90255,16,1,85.35,1375.15,Month-to-Month,1
0,69,1,0,91737,4,0,88.85,372.45,Month-to-Month,1
0,57,0,0,91950,72,7,97.85,6841.3,Two Year,0
1,24,0,0,95954,14,0,19.35,324.8,One Year,0
0,59,0,0,95258,13,0,80.0,1029.35,Month-to-Month,0
1,25,0,1,93622,11,7,59.65,683.25,Month-to-Month,0
0,64,0,0,95569,10,2,56.05,560.5,Two Year,0
1,31,0,1,92401,15,0,91.0,1430.05,Month-to-Month,0
0,70,1,0,96067,44,4,85.15,3670.5,Two Year,0
1,44,0,1,94598,33,1,82.1,2603.1,Two Year,0
0,39,0,0,92117,57,0,95.25,5464.65,Two Year,1
0,53,0,0,93646,12,0,20.4,266.6,Month-to-Month,0
0,25,0,2,93727,71,1,23.9,1663.5,Two Year,0
0,43,0,0,91913,12,0,19.7,220.35,Month-to-Month,0
0,64,0,0,91104,11,0,51.1,531.15,Month-to-Month,0
0,59,0,0,95634,8,0,20.7,137.6,Month-to-Month,0
0,55,0,0,93534,42,1,33.55,1445.3,One Year,1
0,30,0,0,96148,29,0,19.4,554.25,Two Year,0
0,64,0,0,95682,37,0,100.05,3810.55,Month-to-Month,0
1,27,0,0,90043,39,8,25.25,947.75,One Year,0
0,47,0,0,92592,4,0,93.5,362.2,Month-to-Month,1
0,73,1,0,92027,47,1,70.55,3309.25,Month-to-Month,1
1,45,0,0,92503,3,0,50.5,147.75,Month-to-Month,0
0,70,1,0,92570,1,0,74.2,74.2,Month-to-Month,1
0,56,0,3,96128,13,6,20.85,272.35,Two Year,0
1,20,0,0,95552,22,0,65.05,1427.55,Month-to-Month,0
0,47,0,0,93430,26,0,50.35,1277.5,Month-to-Month,0
0,36,0,0,95961,41,0,68.6,2877.05,One Year,0
0,49,0,0,95965,5,0,20.55,96.1,Month-to-Month,0
1,71,1,0,91963,55,0,50.05,2743.45,One Year,0
0,51,0,0,91007,72,6,20.5,1502.25,Two Year,0
1,62,0,0,90245,30,4,49.9,1441.95,Month-to-Month,0
1,37,0,0,92027,16,0,89.05,1448.6,Month-to-Month,1
0,69,1,0,92629,1,1,46.0,46.0,Month-to-Month,1
0,68,1,0,92243,3,0,75.05,256.25,Month-to-Month,1
0,46,0,0,90018,71,0,25.05,1873.7,Two Year,0
0,78,1,0,95355,11,1,99.55,1131.2,Month-to-Month,1
0,59,0,0,90077,41,10,35.45,1391.65,One Year,0
1,46,0,2,92657,55,2,19.35,1153.25,Two Year,0
1,56,0,0,95448,65,0,25.75,1654.75,Two Year,0
0,50,0,0,95762,55,0,73.1,4144.9,Month-to-Month,0
1,19,0,0,92253,1,0,50.75,50.75,Month-to-Month,0
0,80,1,0,92065,30,0,104.1,3121.1,Two Year,0
1,60,0,0,95834,44,0,19.5,835.5,One Year,0
0,44,0,0,94116,18,0,75.4,1380.4,Month-to-Month,0
0,37,0,0,93111,5,0,85.3,420.45,Month-to-Month,0
1,63,0,0,90745,1,0,45.65,45.65,Month-to-Month,1
1,49,0,0,92879,19,0,89.95,1682.4,Month-to-Month,0
0,42,0,0,95374,15,0,79.75,1111.85,Month-to-Month,1
0,23,0,0,91501,46,0,105.2,4822.85,One Year,1
1,30,0,0,92305,2,0,53.45,119.5,Month-to-Month,0
1,23,0,0,95374,12,0,79.95,1043.4,Month-to-Month,0
0,57,0,0,95693,72,2,49.2,3580.95,Two Year,0
0,60,0,0,94577,45,0,73.55,3349.1,Two Year,0
0,38,0,0,94087,71,7,89.3,6388.65,Two Year,0
0,24,0,0,92036,24,2,79.65,1928.7,Month-to-Month,0
0,23,0,3,95138,26,10,81.95,2070.05,Month-to-Month,0
0,20,0,2,93637,48,3,19.55,883.35,Two Year,0
0,22,0,0,91411,1,0,55.2,55.2,Month-to-Month,1
1,20,0,2,95945,17,1,44.45,792.15,One Year,0
0,21,0,0,93603,72,9,79.2,5401.9,Two Year,0
0,33,0,0,91504,1,0,79.15,79.15,Month-to-Month,0
0,60,0,0,90720,44,8,61.5,2722.2,One Year,0
0,20,0,0,96134,7,2,20.65,134.05,One Year,0
1,49,0,0,91902,62,0,80.4,4981.15,Month-to-Month,0
1,54,0,0,93307,24,7,93.0,2248.05,Month-to-Month,0
