customer_id,gender,age,senior_citizen,married,num_dependents,zip_code,city,latitutde,longitude,population,churn_status,churn_label,churn_category,churn_reason,account_id,tenure_months,num_referrals,has_internet_service,internet_type,has_unlimited_data,has_phone_service,has_multiple_lines,has_premium_tech_support,has_online_security,has_online_backup,has_device_protection,contract_type,paperless_billing,payment_method,avg_long_distance_fee_monthly,total_long_distance_fee,avg_gb_download_monthly,stream_tv,stream_movie,stream_music,total_monthly_fee,total_charges_quarter,total_refunds
9373-WSLOY,Male,80,1,1,0,92008,Carlsbad,33.148116,-117.306043,35582,0.0,0.0,,,MUGV-IDCUC,33,1,1,DSL,1,0,0,1,0,1,1,Two Year,1,Bank Withdrawal,0.0,0.0,4,1,0,0,50.0,1750.85,0.0
9402-ROUMJ,Female,52,0,1,3,90631,La Habra,33.940619,-117.9513,67354,0.0,0.0,,,UEQG-RZAHQ,67,10,1,Fiber Optic,1,1,1,1,1,0,1,One Year,1,Bank Withdrawal,3.04,203.68,30,0,1,1,100.25,6689.0,0.0
9426-SXNHE,Female,23,0,0,0,95556,Orleans,41.269521,-123.546958,574,,0.0,,,RDNE-SRTCK,2,0,0,None,0,1,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,4.92,9.84,0,0,0,0,18.75,53.15,0.0
9430-FRQOC,Female,33,0,0,0,92117,San Diego,32.825086,-117.199424,51213,1.0,1.0,Competitor,Competitor made better offer,VCFT-JVTKE,4,0,1,Fiber Optic,1,1,1,1,0,0,1,Month-to-Month,1,Mailed Check,32.46,129.84,3,0,0,0,87.1,341.45,0.0
9430-NKQLY,Male,49,0,1,2,91006,Arcadia,34.137319,-118.029837,30028,0.0,0.0,,,UOTE-PXMWH,72,7,0,None,0,1,1,0,0,0,0,Two Year,1,Credit Card,27.93,2010.96,0,0,0,0,25.1,1790.8,46.81
9445-ZUEQE,Male,33,0,1,1,90621,Buena Park,33.874224,-117.993368,33528,0.0,0.0,,,OTUB-SEHXZ,27,1,1,Fiber Optic,0,1,1,1,0,1,0,Month-to-Month,1,Credit Card,48.17,1300.59,15,0,0,0,85.2,2151.6,0.0
9479-HYNYL,Female,48,0,1,0,92037,La Jolla,32.853743,-117.25034,42617,0.0,0.0,,,NPNX-QLSEW,71,8,1,Cable,1,1,0,1,0,1,1,Two Year,1,Credit Card,43.61,3096.31,27,1,1,1,80.7,5705.05,0.0
9488-FYQAU,Female,64,0,1,0,90701,Artesia,33.867593,-118.080637,16398,0.0,0.0,,,TZAZ-GEQVE,63,8,1,Fiber Optic,1,1,1,1,0,1,1,Two Year,1,Bank Withdrawal,10.67,672.21,23,1,1,1,109.25,6841.4,0.0
9489-JMTTN,Female,41,0,1,1,95323,Hickman,37.605926,-120.69955,1055,0.0,0.0,,,QXZZ-OWCDB,72,1,1,DSL,1,1,1,1,1,1,1,Two Year,0,Credit Card,15.58,1121.76,20,1,1,1,89.75,6595.9,0.0
9508-ILZDG,Female,79,1,0,0,94929,Dillon Beach,38.24458,-122.956268,330,0.0,0.0,,,XVLM-LQPOW,34,0,1,Fiber Optic,1,1,1,1,0,1,0,Two Year,1,Bank Withdrawal,14.23,483.82,13,1,0,0,96.35,3190.25,0.0
9530-GRMJG,Male,63,0,1,3,90601,Whittier,34.007353,-118.033683,32050,0.0,0.0,,,MDRF-JTDAV,70,4,1,DSL,1,1,1,1,0,1,1,Two Year,1,Bank Withdrawal,38.83,2718.1,24,1,1,1,84.1,5979.7,0.0
9565-JSNFM,Male,39,0,0,0,95956,Meadow Valley,39.937017,-121.058043,301,1.0,1.0,Price,Lack of affordable download/upload speed,OWDI-UKZIK,38,0,1,Fiber Optic,1,1,0,0,0,0,0,One Year,1,Bank Withdrawal,33.71,1280.98,17,0,0,0,70.45,2597.6,0.0
9614-RMGHA,Male,29,0,1,0,92117,San Diego,32.825086,-117.199424,51213,1.0,1.0,Competitor,Competitor made better offer,LRBQ-SBCHS,65,0,1,Fiber Optic,1,1,1,0,0,1,0,Month-to-Month,1,Bank Withdrawal,36.75,2388.75,73,1,0,1,91.85,5940.85,0.0
9786-YWNHU,Female,62,0,1,2,92336,Fontana,34.136367,-117.460803,54586,0.0,0.0,,,TEXX-NKPMR,63,6,1,DSL,0,1,0,1,1,1,1,Two Year,0,Credit Card,1.18,74.34,27,0,0,0,63.55,4014.2,0.0
9793-WECQC,Male,53,0,0,0,95631,Foresthill,39.031876,-120.811141,5714,0.0,0.0,,,MKTF-FTSEB,23,0,1,Fiber Optic,1,1,0,0,0,1,0,Month-to-Month,0,Credit Card,48.21,1108.83,23,1,1,1,95.3,2192.9,0.0
9796-BPKIW,Male,67,1,0,0,94063,Redwood City,37.499411,-122.196318,32368,0.0,0.0,,,POOV-TWRBJ,8,0,1,Fiber Optic,1,1,0,0,0,0,0,Two Year,1,Credit Card,42.53,340.24,6,0,0,0,69.95,562.7,0.0
9812-GHVRI,Female,50,0,0,0,95227,Clements,38.227285,-121.02789,722,0.0,0.0,,,MGGT-IBIBS,40,0,1,Fiber Optic,1,1,1,0,0,0,0,Month-to-Month,0,Bank Withdrawal,33.66,1346.4,20,0,1,1,83.85,3532.25,0.0
9814-AOUDH,Male,29,0,0,0,95912,Arbuckle,38.982373,-122.047751,4796,0.0,0.0,,,TKGN-ZPBOV,53,0,0,None,0,1,0,0,0,0,0,Two Year,0,Credit Card,24.17,1281.01,0,0,0,0,19.5,1050.5,0.0
9822-WMWVG,Female,20,0,0,0,92313,Grand Terrace,34.029175,-117.307211,11024,0.0,0.0,,,TDJF-LLVSN,41,0,1,Fiber Optic,1,1,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,36.7,1504.7,59,1,0,0,106.5,4282.4,0.0
9831-BPFRI,Female,50,0,1,0,95536,Ferndale,40.4785,-124.301372,2965,1.0,1.0,Dissatisfaction,Poor expertise of online support,XKDU-BQMUZ,39,1,1,Fiber Optic,1,1,1,1,0,1,1,One Year,1,Bank Withdrawal,35.32,1377.48,30,0,0,0,89.55,3474.45,0.0
9851-QXEEQ,Male,21,0,0,0,95914,Bangor,39.396585,-121.38029,626,1.0,1.0,Competitor,Competitor had better devices,ZGVN-YXVRT,41,0,1,Fiber Optic,1,1,1,0,0,1,1,Month-to-Month,1,Bank Withdrawal,47.74,1957.34,48,1,1,1,104.7,4346.4,0.0
9867-JCZSP,Female,28,0,1,0,90045,Los Angeles,33.954017,-118.402447,39334,0.0,0.0,,,MLXH-QZZJT,17,8,0,None,0,1,0,0,0,0,0,One Year,0,Credit Card,8.74,148.58,0,0,0,0,20.75,418.25,0.0
9867-NNXLC,Female,43,0,0,0,93950,Pacific Grove,36.618337,-121.926417,15449,0.0,0.0,,,JWRH-RXDHT,22,0,0,None,0,1,0,0,0,0,0,Month-to-Month,1,Credit Card,33.92,746.24,0,0,0,0,20.05,470.2,0.0
9878-TNQGW,Male,51,0,0,0,95017,Davenport,37.114335,-122.237162,857,1.0,1.0,Competitor,Competitor made better offer,OSJN-UEKDC,2,0,1,Fiber Optic,1,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,17.33,34.66,14,0,1,1,80.95,171.15,0.0
9885-MFVSU,Female,59,0,1,0,92064,Poway,32.984395,-117.013454,47969,0.0,0.0,,,WYYY-KCAKM,35,7,1,DSL,0,0,0,1,1,0,0,Two Year,1,Credit Card,0.0,0.0,24,1,0,0,46.35,1662.05,0.0
9897-KXHCM,Female,37,0,1,0,95357,Modesto,37.670526,-120.877572,13343,1.0,1.0,Competitor,Competitor offered higher download speeds,NIFG-DGJJR,3,1,1,Fiber Optic,1,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,48.38,145.14,14,0,1,1,80.3,250.05,0.0
9904-EHEVJ,Female,66,1,1,1,94511,Bethel Island,38.050558,-121.646924,2379,0.0,0.0,,,YHRM-LLSXF,32,9,1,Fiber Optic,1,1,1,0,0,0,1,One Year,1,Credit Card,5.73,183.36,30,1,0,0,91.35,2896.55,26.98
9906-NHHVC,Female,75,1,0,0,96058,Macdoel,41.769709,-121.92063,816,0.0,0.0,,,VRNO-BMJQX,65,0,1,Cable,1,0,0,0,0,1,1,Two Year,1,Bank Withdrawal,0.0,0.0,9,1,1,0,53.5,3517.9,0.0
9938-EKRGF,Female,58,0,0,0,96052,Lewiston,40.704293,-122.803899,1845,0.0,0.0,,,NAVF-FZPXC,15,0,1,Cable,1,1,0,1,1,1,1,Month-to-Month,0,Mailed Check,8.97,134.55,2,1,1,1,84.45,1287.85,0.0
9950-MTGYX,Male,30,0,1,2,95139,San Jose,37.218705,-121.762429,7023,0.0,0.0,,,NAXX-GGOKV,28,8,0,None,0,1,0,0,0,0,0,Two Year,1,Credit Card,19.18,537.04,0,0,0,0,20.3,487.95,0.0
9972-NKTFD,Female,55,0,0,0,95942,Forest Ranch,40.077028,-121.494168,1351,0.0,0.0,,,VMSC-PMRRO,28,0,1,Cable,1,1,0,1,0,1,0,Month-to-Month,0,Bank Withdrawal,25.59,716.52,7,0,0,0,54.65,1517.5,0.0
9979-RGMZT,Female,20,0,0,0,90022,Los Angeles,34.02381,-118.156582,68701,0.0,0.0,,,MWCW-IIGMK,7,0,1,Fiber Optic,1,1,0,0,0,1,0,One Year,1,Credit Card,36.49,255.43,42,1,1,1,94.05,633.45,0.0
0013-SMEOE,Female,67,1,1,0,93437,Lompoc,34.757477,-120.550507,6165,0.0,0.0,,,TODY-EXMQR,71,1,1,Fiber Optic,1,1,0,1,1,1,1,Two Year,1,Bank Withdrawal,9.96,707.16,14,1,1,1,109.7,7904.25,0.0
0023-HGHWL,Male,67,1,0,0,95037,Morgan Hill,37.161544,-121.649371,41707,1.0,1.0,Competitor,Competitor made better offer,LQQQ-TJKDU,1,0,1,Cable,1,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,0.0,0.0,9,0,0,0,25.1,25.1,0.0
0032-PGELS,Female,37,0,1,1,92060,Palomar Mountain,33.309852,-116.823091,234,1.0,1.0,Attitude,Attitude of service provider,OGVD-EJSAM,1,1,1,DSL,1,0,0,0,1,0,0,Month-to-Month,0,Bank Withdrawal,0.0,0.0,19,0,0,0,30.5,30.5,0.0
0042-JVWOJ,Male,64,0,0,0,95442,Glen Ellen,38.368744,-122.522642,4101,0.0,0.0,,,TIHV-XTQST,26,0,0,None,0,1,0,0,0,0,0,One Year,1,Bank Withdrawal,37.7,980.2,0,0,0,0,19.6,471.85,21.25
0042-RLHYP,Female,47,0,1,3,95503,Eureka,40.737431,-124.108897,23570,0.0,0.0,,,OEYL-IEZUP,69,5,0,None,0,1,0,0,0,0,0,Two Year,0,Bank Withdrawal,38.39,2648.91,0,0,0,0,19.7,1396.9,0.0
0067-DKWBL,Male,69,1,0,0,92129,San Diego,32.961064,-117.134917,47224,1.0,1.0,Competitor,Competitor made better offer,RFMG-DZJOR,2,0,1,DSL,1,1,0,0,1,0,0,Month-to-Month,1,Bank Withdrawal,43.99,87.98,27,0,0,0,49.25,91.1,0.0
0121-SNYRK,Male,45,0,0,0,95560,Redway,40.142256,-123.852927,1851,0.0,0.0,,,QABU-WMGQL,50,0,1,DSL,1,0,0,1,1,0,0,One Year,1,Credit Card,0.0,0.0,7,0,0,0,35.4,1748.9,0.0
0186-CAERR,Male,22,0,0,0,95603,Auburn,38.912881,-121.082766,24944,0.0,0.0,,,QRZU-CDPPJ,71,0,1,Fiber Optic,1,1,1,1,1,1,1,One Year,1,Bank Withdrawal,2.88,204.48,48,1,1,1,116.3,8309.55,0.0
0201-MIBOL,Female,68,1,0,0,95368,Salida,37.713152,-121.08739,12466,0.0,0.0,,,RRMB-JTEBY,66,0,1,Fiber Optic,1,1,1,0,1,0,0,Two Year,1,Bank Withdrawal,10.45,689.7,20,1,1,1,102.4,6471.85,0.0
0201-OAMXR,Female,30,0,0,0,95519,Mckinleyville,40.965011,-124.015255,15921,1.0,1.0,Dissatisfaction,Network reliability,PIQV-YNDNE,70,0,1,Fiber Optic,1,1,1,1,1,1,1,One Year,0,Credit Card,10.21,714.7,52,1,1,1,115.55,8127.6,0.0
0206-TBWLC,Female,63,0,1,0,92320,Calimesa,33.982787,-117.057627,7334,0.0,0.0,,,XQHZ-NMRDX,54,7,1,Fiber Optic,1,1,1,1,1,1,1,One Year,1,Credit Card,11.4,615.6,26,1,1,1,114.65,6049.5,0.0
0207-MDKNV,Female,54,0,0,0,94014,Daly City,37.691561,-122.445202,47453,1.0,1.0,Competitor,Competitor made better offer,YTMC-VAVTJ,15,0,1,Fiber Optic,1,1,0,1,1,0,1,Month-to-Month,0,Bank Withdrawal,22.39,335.85,7,1,1,1,105.1,1582.75,0.0
0220-EBGCE,Male,58,0,0,0,92027,Escondido,33.141265,-116.967221,48690,1.0,1.0,Competitor,Competitor made better offer,QRER-QILFC,2,0,1,Fiber Optic,1,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,14.14,28.28,28,0,1,1,85.85,167.3,0.0
0253-ZTEOB,Female,44,0,1,1,90004,Los Angeles,34.076259,-118.310715,67852,0.0,0.0,,,TUJX-LGGZK,48,5,1,DSL,1,1,1,1,0,1,0,Two Year,0,Bank Withdrawal,8.94,429.12,27,1,1,1,79.65,3870.3,0.0
0259-GBZSH,Male,22,0,0,0,92122,San Diego,32.85723,-117.209774,34902,1.0,1.0,Competitor,Competitor made better offer,OSIS-BOAIS,2,0,1,Cable,1,1,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,40.43,80.86,27,1,0,1,85.65,181.5,0.0
0292-WEGCH,Female,40,0,1,2,92328,Death Valley,36.27688,-117.033326,443,0.0,0.0,,,NZOO-YTIKO,54,7,1,DSL,1,1,1,1,0,1,1,Month-to-Month,1,Bank Withdrawal,4.33,233.82,12,1,1,1,86.2,4524.05,0.0
0306-JAELE,Male,61,0,0,0,92028,Fallbrook,33.362575,-117.299644,42239,1.0,1.0,Competitor,Competitor made better offer,MFPZ-SFINC,5,0,1,Fiber Optic,1,1,0,1,0,0,0,Month-to-Month,1,Bank Withdrawal,31.09,155.45,11,1,1,1,96.1,453.4,0.0
0318-QUUOB,Male,25,0,1,0,95403,Santa Rosa,38.488431,-122.752839,40270,1.0,1.0,Competitor,Competitor had better devices,TQPI-ZGFAX,1,1,1,Fiber Optic,0,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,43.67,43.67,73,1,0,1,80.55,80.55,0.0
0318-ZOPWS,Female,31,0,1,0,90265,Malibu,34.074572,-118.831181,19630,0.0,0.0,,,MCEQ-AVFGI,49,10,0,None,0,1,0,0,0,0,0,Two Year,1,Bank Withdrawal,2.82,138.18,0,0,0,0,20.15,973.35,0.0
0324-BRPCJ,Female,74,1,1,0,93591,Palmdale,34.598221,-117.79593,6787,1.0,1.0,Competitor,Competitor offered more data,XDMB-VLYRU,68,1,1,Cable,1,1,1,0,0,1,0,Month-to-Month,1,Bank Withdrawal,21.33,1450.44,24,1,1,1,100.2,6851.65,0.0
0383-CLDDA,Female,42,0,0,0,94305,Stanford,37.424342,-122.165641,13386,0.0,0.0,,,QYOM-AWIQG,69,0,1,DSL,1,1,1,1,1,0,1,Two Year,1,Credit Card,18.47,1274.43,28,1,1,1,85.35,5897.4,0.0
0388-EOPEX,Female,28,0,1,0,92503,Riverside,33.890046,-117.455583,71678,1.0,1.0,Attitude,Attitude of support person,XCWP-ECPKT,2,1,1,Fiber Optic,1,1,0,0,1,0,0,Month-to-Month,1,Bank Withdrawal,9.79,19.58,41,0,0,0,74.4,139.4,0.0
0420-BWTPW,Male,40,0,0,0,92117,San Diego,32.825086,-117.199424,51213,1.0,1.0,Attitude,Attitude of support person,YDGA-QPZQR,8,0,1,DSL,1,0,0,0,0,0,0,Month-to-Month,0,Mailed Check,0.0,0.0,16,0,0,0,25.5,215.2,0.0
0434-CSFON,Female,34,0,1,0,90071,Los Angeles,34.052917,-118.255178,21,0.0,0.0,,,RUYR-LSBNJ,47,3,1,Fiber Optic,1,1,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,38.15,1793.05,14,1,1,1,100.5,4707.1,0.0
0461-CVKMU,Female,45,0,1,0,96069,Oak Run,40.689243,-122.037023,829,1.0,1.0,Attitude,Attitude of support person,UOPF-CVQOU,23,0,1,Fiber Optic,1,1,0,1,0,1,1,Month-to-Month,0,Bank Withdrawal,38.81,892.63,28,0,0,0,83.8,1900.25,0.0
0487-RPVUM,Male,49,0,1,0,95041,Mount Hermon,37.051166,-122.056194,77,0.0,0.0,,,LGSK-RTDLW,61,1,1,Fiber Optic,1,1,1,1,1,0,1,Month-to-Month,0,Bank Withdrawal,15.15,924.15,28,1,0,0,99.4,5943.65,0.0
0505-SPOOW,Female,41,0,1,0,92508,Riverside,33.885499,-117.324959,17147,0.0,0.0,,,ZRSZ-ZLMCB,70,7,0,None,0,1,0,0,0,0,0,Two Year,0,Bank Withdrawal,11.71,819.7,0,0,0,0,19.8,1397.65,0.0
0516-OOHAR,Male,39,0,1,2,90290,Topanga,34.115192,-118.61017,5451,0.0,0.0,,,MBXL-WYYAR,28,8,1,Fiber Optic,1,1,0,0,0,1,1,One Year,0,Bank Withdrawal,7.73,216.44,13,1,1,1,100.35,2799.0,0.0
0516-QREYC,Female,78,1,0,0,95607,Capay,38.681651,-122.130569,262,0.0,0.0,,,KUAD-PCVEL,24,0,0,None,0,1,0,0,0,0,0,Two Year,1,Credit Card,18.39,441.36,0,0,0,0,20.3,459.95,0.0
0523-VNGTF,Female,78,1,0,0,91352,Sun Valley,34.231053,-118.338307,46639,0.0,0.0,,,MAGT-QFVKR,52,0,1,DSL,1,0,0,1,0,1,1,Two Year,1,Bank Withdrawal,0.0,0.0,23,1,0,0,50.5,2566.3,0.0
0565-IYCGT,Male,51,0,0,0,92117,San Diego,32.825086,-117.199424,51213,1.0,1.0,Competitor,Competitor made better offer,UHXQ-ETIBG,69,0,1,DSL,1,1,1,1,1,1,1,One Year,1,Credit Card,29.38,2027.22,9,0,1,1,78.6,5356.45,0.0
0637-YLETY,Female,39,0,0,0,96024,Douglas City,40.586588,-122.903677,960,1.0,1.0,Attitude,Attitude of service provider,ZQXZ-RHCEL,16,0,1,Fiber Optic,1,1,1,0,0,1,1,Month-to-Month,1,Credit Card,18.99,303.84,30,0,1,1,95.6,1555.65,0.0
0644-OQMDK,Male,69,1,0,0,95348,Merced,37.40122,-120.514191,23100,0.0,0.0,,,NYFR-CSWCP,4,0,1,Fiber Optic,1,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,6.18,24.72,12,0,0,0,70.65,293.85,0.0
0661-XEYAN,Female,76,1,0,0,95959,Nevada City,39.333737,-120.858667,17269,1.0,1.0,Competitor,Competitor had better devices,ZKYU-VSHHN,1,0,1,DSL,0,0,0,0,0,0,0,Month-to-Month,1,Mailed Check,0.0,0.0,26,0,0,0,25.8,25.8,0.0
0666-UXTJO,Male,80,1,1,0,92256,Morongo Valley,34.097863,-116.594561,3499,0.0,0.0,,,VUWE-ZGNGL,34,4,1,Fiber Optic,1,1,0,0,0,0,1,Month-to-Month,1,Credit Card,29.66,1008.44,29,1,0,0,85.2,2874.45,0.0
0670-KDOMA,Female,42,0,0,0,93610,Chowchilla,37.100948,-120.270136,19391,,0.0,,,XKZL-OXLDY,1,0,0,None,0,1,0,0,0,0,0,Month-to-Month,1,Credit Card,28.18,28.18,0,0,0,0,20.25,20.25,0.0
0675-NCDYU,Female,61,0,1,2,92870,Placentia,33.881158,-117.854783,48170,0.0,0.0,,,KOKY-MWBVJ,72,1,1,Fiber Optic,1,1,1,1,1,1,1,Two Year,1,Credit Card,28.86,2077.92,20,1,1,1,116.4,8543.25,0.0
0687-ZVTHB,Male,24,0,1,0,94805,Richmond,37.941456,-122.320968,13984,1.0,1.0,Competitor,Competitor offered more data,RFIM-UDZZL,65,1,1,Cable,1,1,1,0,1,1,1,One Year,0,Credit Card,26.75,1738.75,51,0,1,1,72.45,4653.85,14.23
0690-SRQID,Male,20,0,0,0,95203,Stockton,37.954089,-121.329761,16357,0.0,0.0,,,RRMC-FYQPU,4,0,0,None,0,1,0,0,0,0,0,Month-to-Month,1,Credit Card,18.28,73.12,0,0,0,0,19.65,67.55,0.0
0699-NDKJM,Female,45,0,1,0,91361,Westlake Village,34.130992,-118.894673,18735,0.0,0.0,,,YYNB-VGPRE,57,1,1,Cable,1,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,0.0,0.0,22,1,1,1,58.75,3437.45,0.0
0707-HOVVN,Female,79,1,0,0,95346,Mi Wuk Village,38.121601,-120.133915,1278,0.0,0.0,,,SFAF-FWGED,70,0,1,Cable,1,1,1,1,0,1,1,Two Year,1,Bank Withdrawal,47.27,3308.9,3,1,0,0,75.5,5212.65,0.0
0795-LAFGP,Male,25,0,1,0,92835,Fullerton,33.902211,-117.914922,21157,0.0,0.0,,,YVCN-YRVOC,71,1,1,DSL,1,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,3.57,253.47,52,1,1,1,90.4,6668.05,0.0
0810-DHDBD,Female,31,0,0,0,94928,Rohnert Park,38.34719,-122.697822,42544,0.0,0.0,,,NBXP-YSQGF,52,0,1,Cable,1,1,1,1,1,0,1,One Year,0,Credit Card,21.38,1111.76,21,1,0,0,74.0,3877.65,0.0
0816-TSPHQ,Male,35,0,0,0,93239,Kettleman City,35.996923,-120.000951,1809,,0.0,,,YPJO-LUREU,2,0,0,None,0,1,0,0,0,0,0,Month-to-Month,0,Credit Card,27.67,55.34,0,0,0,0,20.75,44.2,0.0
0831-JNISG,Male,52,0,1,2,95148,San Jose,37.339533,-121.777179,44103,0.0,0.0,,,MFBB-NWFUR,71,9,0,None,0,1,0,0,0,0,0,Two Year,0,Credit Card,23.34,1657.14,0,0,0,0,19.8,1396.25,0.0
0836-SEYLU,Male,64,0,1,0,92128,San Diego,33.000269,-117.072093,42733,1.0,1.0,Competitor,Competitor had better devices,RKCL-LBNWP,9,2,1,DSL,1,0,0,1,0,0,0,Month-to-Month,0,Mailed Check,0.0,0.0,26,1,0,0,40.65,328.95,0.0
0851-DFJKB,Female,57,0,0,0,94518,Concord,37.950248,-122.022455,27394,0.0,0.0,,,ZLKZ-UYWKX,15,0,1,DSL,1,1,0,1,1,0,1,Month-to-Month,0,Bank Withdrawal,30.54,458.1,11,0,0,0,58.95,955.15,0.0
0868-VJRDR,Male,61,0,1,0,96016,Cassel,40.936285,-121.572692,344,0.0,0.0,,,SHKG-UCXAZ,64,1,1,Fiber Optic,1,1,0,1,1,1,0,Two Year,1,Credit Card,4.76,304.64,8,1,1,1,104.05,6605.55,0.0
0872-NXJYS,Female,40,0,0,0,90069,West Hollywood,34.093781,-118.381061,20408,1.0,1.0,Competitor,Competitor offered more data,NSHD-UHKRY,9,0,1,Fiber Optic,1,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,45.41,408.69,23,0,1,1,79.55,723.4,0.0
0885-HMGPY,Male,55,0,0,0,95545,Honeydew,40.342928,-124.063329,82,0.0,0.0,,,PDZT-BZFZJ,62,0,1,Cable,1,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,41.13,2550.06,12,0,0,0,69.4,4237.5,0.0
0887-HJGAR,Male,57,0,0,0,93210,Coalinga,36.186867,-120.387793,18036,1.0,1.0,Competitor,Competitor offered higher download speeds,MNXM-TFVUR,1,0,1,DSL,1,1,0,0,0,0,0,Month-to-Month,1,Mailed Check,5.55,5.55,13,0,0,0,45.7,45.7,0.0
0895-DQHEW,Male,47,0,1,0,96013,Burney,40.946785,-121.719489,4552,1.0,1.0,Competitor,Competitor offered more data,LOQX-GBSRS,54,1,1,Fiber Optic,1,1,1,0,0,1,1,Month-to-Month,1,Bank Withdrawal,35.46,1914.84,23,1,1,1,104.3,5278.15,11.45
0895-LMRSF,Male,34,0,0,0,91932,Imperial Beach,32.579134,-117.119009,26662,0.0,0.0,,,LAKK-RPIWO,23,0,1,Cable,0,1,0,0,0,0,0,One Year,1,Bank Withdrawal,46.4,1067.2,23,1,1,1,64.9,1509.8,0.0
0947-IDHRQ,Female,21,0,0,0,91367,Woodland Hills,34.178068,-118.615714,36123,1.0,1.0,Competitor,Competitor made better offer,MLHX-PSLON,7,0,1,Fiber Optic,0,1,0,0,0,0,0,Month-to-Month,1,Mailed Check,39.21,274.47,42,1,0,1,80.3,526.7,0.0
1000-AJSLD,Male,25,0,0,0,92121,San Diego,32.898613,-117.202937,4258,1.0,1.0,Competitor,Competitor made better offer,XAHH-PZZYQ,1,0,0,None,0,1,0,0,0,0,0,Month-to-Month,1,Mailed Check,4.11,4.11,0,0,0,0,20.1,20.1,0.0
1016-DJTSV,Male,66,1,0,0,92071,Santee,32.847336,-116.997605,53510,0.0,0.0,,,SBNF-SWVYH,8,0,1,Fiber Optic,1,1,0,0,0,0,0,Two Year,1,Bank Withdrawal,41.85,334.8,5,0,0,0,69.7,572.85,0.0
1029-QFBEN,Male,27,0,0,0,92129,San Diego,32.961064,-117.134917,47224,1.0,1.0,Competitor,Competitor made better offer,NAVP-UTWAF,1,0,0,None,0,1,0,0,0,0,0,Month-to-Month,0,Mailed Check,38.44,38.44,0,0,0,0,19.55,19.55,0.0
1041-RXHRA,Female,25,0,0,0,91931,Guatay,32.857946,-116.561917,796,1.0,1.0,Attitude,Attitude of support person,WSTK-DDQZY,41,0,1,Fiber Optic,1,1,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,40.78,1671.98,41,0,0,1,70.25,2868.05,0.0
1049-FYSYG,Female,48,0,1,0,92592,Temecula,33.507255,-117.029473,46171,0.0,0.0,,,SYFG-ORKZQ,17,5,1,DSL,1,0,0,0,0,1,1,Month-to-Month,1,Credit Card,0.0,0.0,23,0,0,0,35.65,646.05,0.0
1074-AMIOH,Female,38,0,1,2,94127,San Francisco,37.736535,-122.45732,20643,0.0,0.0,,,PMDH-OLJJK,53,1,1,Fiber Optic,1,1,0,1,0,1,1,Month-to-Month,1,Bank Withdrawal,43.39,2299.67,29,1,1,1,108.25,5935.1,0.0
1085-LDWAM,Female,24,0,1,2,96122,Portola,39.786755,-120.445626,4236,0.0,0.0,,,QZTR-IQSKC,69,5,0,None,0,1,0,0,0,0,0,One Year,1,Credit Card,23.47,1619.43,0,0,0,0,20.35,1442.65,0.0
1093-YSWCA,Male,45,0,0,0,92881,Corona,33.833686,-117.513063,21911,0.0,0.0,,,RCGH-EYLJV,11,0,0,None,0,1,0,0,0,0,0,Two Year,0,Credit Card,17.12,188.32,0,0,0,0,19.55,223.15,26.32
1095-WGNGG,Female,35,0,1,0,90732,San Pedro,33.744119,-118.31448,21279,0.0,0.0,,,XUMA-NHBTT,61,2,1,Fiber Optic,1,1,1,0,0,1,0,Two Year,1,Bank Withdrawal,17.49,1066.89,21,1,1,1,101.05,5971.25,0.0
1104-TNLZA,Male,67,1,1,0,96050,Klamath River,41.816595,-122.948287,482,0.0,0.0,,,XWAS-PNFXC,28,8,1,Fiber Optic,1,1,1,1,0,1,0,Month-to-Month,1,Bank Withdrawal,24.35,681.8,15,1,1,1,105.8,2998.0,0.0
1116-DXXDF,Male,38,0,0,0,91326,Porter Ranch,34.281911,-118.556218,28067,0.0,0.0,,,QNTQ-VZQET,39,0,1,Fiber Optic,1,1,0,0,1,0,1,Two Year,1,Bank Withdrawal,37.94,1479.66,19,1,1,1,100.45,3801.7,0.0
1136-XGEQU,Female,53,0,1,0,92596,Winchester,33.657433,-117.04254,4093,0.0,0.0,,,YYHT-PKRLD,50,9,1,DSL,1,1,1,1,0,1,1,One Year,1,Credit Card,46.49,2324.5,11,1,1,1,84.15,4164.4,0.0
